viewer_id,day,battleground_state,minutes_tv_news,total_ads_seen,voting_intent,ads_candidate_A,ads_candidate_B
107,9,1,99,35,17.4,10,25
107,10,1,133,44,17.9,22,22
107,11,1,116,45,18.2,25,20
107,12,1,120,46,21.0,21,25
107,13,1,93,37,22.8,20,17
107,14,1,81,31,24.5,16,15
107,15,1,115,48,25.8,24,24
107,16,1,124,54,22.3,28,26
107,17,1,122,54,19.8,30,24
107,18,1,127,55,19.3,18,37
107,19,1,88,41,19.3,19,22
107,20,1,87,42,21.4,18,24
107,21,1,81,40,19.1,16,24
107,22,1,104,52,21.4,26,26
107,23,1,93,51,19.6,24,27
107,24,1,101,53,23.8,30,23
107,25,1,129,69,18.8,35,34
107,26,1,132,73,19.4,31,42
107,27,1,88,52,19.0,23,29
107,28,1,91,54,21.5,30,24
107,29,1,112,67,21.8,29,38
107,30,1,105,66,21.3,34,32
108,1,0,38,5,75.2,3,2
108,2,0,45,5,66.5,2,3
108,3,0,41,6,71.2,3,3
108,4,0,77,12,74.8,5,7
108,5,0,28,4,69.7,1,3
108,6,0,22,4,73.8,1,3
108,7,0,30,6,72.6,6,0
108,8,0,45,8,74.6,7,1
108,9,0,22,4,71.3,3,1
108,10,0,29,4,73.8,3,1
108,11,0,60,9,76.7,7,2
108,12,0,45,5,71.6,4,1
108,13,0,16,3,75.0,3,0
108,14,0,25,5,74.5,3,2
108,15,0,62,11,76.5,9,2
108,16,0,58,8,70.9,4,4
108,17,0,6,1,72.9,1,0
108,18,0,43,8,71.3,2,6
108,19,0,24,6,74.3,3,3
108,20,0,10,2,74.0,1,1
108,21,0,26,6,69.8,6,0
108,22,0,11,1,74.9,1,0
108,23,0,0,1,71.0,0,1
108,24,0,67,11,77.6,9,2
108,25,0,24,5,74.0,3,2
108,26,0,62,13,72.4,10,3
108,27,0,32,7,70.8,3,4
108,28,0,24,7,71.4,6,1
108,29,0,26,9,72.9,5,4
108,30,0,35,9,69.6,3,6
109,1,0,42,4,52.8,2,2
109,2,0,42,6,54.2,0,6
109,3,0,64,8,51.9,4,4
109,4,0,43,6,51.7,2,4
109,5,0,64,8,52.5,2,6
109,6,0,25,2,52.2,0,2
109,7,0,42,8,53.8,3,5
109,8,0,39,5,48.9,1,4
109,9,0,37,6,54.7,3,3
109,10,0,50,7,50.8,3,4
109,11,0,79,9,52.9,6,3
109,12,0,40,5,52.7,3,2
109,13,0,20,7,49.0,2,5
109,14,0,3,2,53.2,0,2
109,15,0,45,6,55.8,1,5
109,16,0,49,7,51.4,4,3
109,17,0,21,3,49.1,0,3
109,18,0,25,4,54.6,1,3
109,19,0,35,7,53.6,3,4
109,20,0,24,8,52.5,3,5
109,21,0,17,4,51.9,2,2
109,22,0,67,13,51.1,3,10
109,23,0,65,16,51.3,2,14
109,24,0,34,7,52.2,1,6
109,25,0,47,10,52.9,4,6
109,26,0,58,13,52.9,6,7
109,27,0,31,7,49.6,2,5
109,28,0,46,9,50.7,2,7
109,29,0,62,14,50.5,6,8
109,30,0,14,3,51.6,1,2
110,1,0,46,6,47.1,3,3
110,2,0,54,5,50.2,5,0
110,3,0,35,5,50.2,2,3
110,4,0,54,4,47.2,3,1
110,5,0,46,4,51.5,3,1
110,6,0,32,5,51.1,2,3
110,7,0,45,6,50.4,6,0
110,8,0,41,5,47.3,3,2
110,9,0,53,6,48.5,3,3
110,10,0,30,3,50.7,3,0
110,11,0,40,7,48.0,4,3
110,12,0,55,7,49.1,3,4
110,13,0,23,3,50.7,1,2
110,14,0,40,7,49.3,4,3
110,15,0,33,6,48.9,4,2
110,16,0,49,8,51.8,6,2
110,17,0,24,5,48.0,1,4
110,18,0,45,7,47.0,4,3
110,19,0,57,9,50.5,6,3
110,20,0,22,3,47.8,2,1
110,21,0,33,7,50.0,4,3
110,22,0,17,3,46.8,3,0
110,23,0,44,10,53.2,8,2
110,24,0,61,14,50.8,11,3
110,25,0,41,10,51.9,6,4
110,26,0,34,13,50.4,11,2
110,27,0,39,7,52.1,5,2
110,28,0,16,3,48.6,2,1
110,29,0,31,8,50.7,7,1
110,30,0,35,11,48.1,7,4
111,1,0,46,5,55.8,2,3
111,2,0,50,5,52.4,1,4
111,3,0,44,6,54.2,6,0
111,4,0,44,4,52.6,2,2
111,5,0,47,8,58.2,3,5
111,6,0,40,5,55.9,4,1
111,7,0,47,4,56.9,2,2
111,8,0,56,5,54.7,5,0
111,9,0,59,7,52.8,2,5
111,10,0,78,10,54.1,5,5
111,11,0,70,8,51.9,2,6
111,12,0,75,10,56.8,7,3
111,13,0,56,11,57.8,7,4
111,14,0,50,6,52.0,3,3
111,15,0,53,11,50.7,3,8
111,16,0,86,13,51.7,8,5
111,17,0,56,8,56.6,4,4
111,18,0,83,14,59.0,8,6
111,19,0,102,17,56.3,5,12
111,20,0,56,10,58.0,8,2
111,21,0,36,9,52.5,7,2
111,22,0,63,11,56.2,8,3
111,23,0,66,15,53.7,11,4
111,24,0,67,12,57.1,5,7
111,25,0,80,16,48.4,13,3
111,26,0,58,11,54.0,7,4
111,27,0,46,15,53.5,7,8
111,28,0,62,14,54.2,7,7
111,29,0,109,24,54.7,11,13
111,30,0,93,18,50.7,7,11
112,1,0,76,5,54.0,4,1
112,2,0,55,7,50.4,6,1
112,3,0,75,9,51.6,8,1
112,4,0,64,7,57.0,6,1
112,5,0,55,4,54.8,2,2
112,6,0,48,9,55.8,4,5
112,7,0,43,6,51.9,5,1
112,8,0,54,8,54.5,7,1
112,9,0,73,10,52.6,4,6
112,10,0,71,8,57.5,8,0
112,11,0,36,7,53.0,7,0
112,12,0,76,10,57.5,2,8
112,13,0,38,5,53.9,3,2
112,14,0,57,9,58.3,8,1
112,15,0,57,10,45.4,7,3
112,16,0,66,11,52.5,9,2
112,17,0,63,11,53.9,7,4
112,18,0,71,11,62.0,6,5
112,19,0,82,13,55.4,11,2
112,20,0,26,6,54.6,5,1
112,21,0,11,4,55.2,2,2
112,22,0,27,6,57.1,3,3
112,23,0,64,11,54.6,6,5
112,24,0,72,15,54.3,11,4
112,25,0,85,15,53.3,9,6
112,26,0,66,13,53.5,9,4
112,27,0,44,10,57.1,8,2
112,28,0,37,8,52.9,5,3
112,29,0,63,15,57.2,11,4
112,30,0,58,14,56.8,12,2
113,1,1,19,7,38.3,4,3
113,2,1,7,8,36.5,2,6
113,3,1,18,7,36.7,2,5
113,4,1,2,2,40.8,0,2
113,5,1,17,7,42.5,3,4
113,6,1,24,6,37.2,5,1
113,7,1,3,2,37.2,1,1
113,8,1,24,7,40.5,4,3
113,9,1,35,12,36.6,6,6
113,10,1,5,3,41.6,1,2
113,11,1,9,5,36.4,1,4
113,12,1,10,5,39.1,2,3
113,13,1,22,8,39.2,5,3
113,14,1,8,8,34.5,3,5
113,15,1,0,1,24.7,1,0
113,16,1,31,13,36.9,2,11
113,17,1,27,12,40.2,1,11
113,18,1,22,10,37.5,6,4
113,19,1,50,29,34.8,13,16
113,20,1,19,10,34.7,2,8
113,21,1,35,20,38.4,8,12
113,22,1,28,15,38.5,7,8
113,23,1,32,17,39.6,9,8
113,24,1,38,20,40.2,12,8
113,25,1,0,5,42.8,4,1
113,26,1,41,23,39.0,13,10
113,27,1,2,3,42.1,2,1
113,28,1,21,13,38.1,5,8
113,29,1,24,16,40.1,7,9
113,30,1,24,16,38.5,10,6
114,1,0,106,8,33.2,3,5
114,2,0,89,8,34.9,6,2
114,3,0,102,10,31.4,3,7
114,4,0,104,12,33.1,8,4
114,5,0,86,10,33.3,4,6
114,6,0,68,7,31.6,4,3
114,7,0,70,9,33.3,5,4
114,8,0,70,10,32.7,4,6
114,9,0,81,10,34.9,4,6
114,10,0,120,14,34.1,8,6
114,11,0,102,13,32.9,7,6
114,12,0,86,13,35.8,5,8
114,13,0,67,11,31.5,9,2
114,14,0,74,11,31.6,6,5
114,15,0,70,13,31.6,7,6
114,16,0,88,14,35.6,3,11
114,17,0,73,10,33.6,3,7
114,18,0,109,20,32.7,12,8
114,19,0,68,12,32.8,6,6
114,20,0,59,9,32.4,3,6
114,21,0,69,11,33.8,5,6
114,22,0,77,15,32.3,7,8
114,23,0,114,22,32.5,11,11
114,24,0,86,14,32.6,8,6
114,25,0,104,19,32.5,10,9
114,26,0,81,17,35.3,11,6
114,27,0,60,14,32.5,8,6
114,28,0,75,18,31.1,9,9
114,29,0,84,17,33.5,10,7
114,30,0,96,23,33.5,9,14
115,1,0,63,7,37.6,3,4
115,2,0,49,5,37.2,5,0
115,3,0,95,7,36.6,6,1
115,4,0,60,9,40.7,5,4
115,5,0,66,8,39.4,4,4
115,6,0,33,5,40.7,4,1
115,7,0,50,8,40.1,4,4
115,8,0,67,10,40.0,8,2
115,9,0,71,11,37.0,7,4
115,10,0,79,10,36.8,8,2
115,11,0,68,10,42.0,5,5
115,12,0,88,11,40.1,7,4
115,13,0,58,10,38.9,7,3
115,14,0,49,8,40.3,7,1
115,15,0,69,15,31.1,10,5
115,16,0,83,11,40.6,7,4
115,17,0,56,9,37.9,5,4
115,18,0,70,12,40.6,9,3
115,19,0,37,6,40.5,5,1
115,20,0,70,13,38.5,7,6
115,21,0,48,10,41.1,6,4
115,22,0,90,17,42.9,14,3
115,23,0,76,19,40.2,12,7
115,24,0,71,14,38.3,8,6
115,25,0,61,16,37.2,10,6
115,26,0,91,18,41.6,13,5
115,27,0,52,12,37.9,8,4
115,28,0,49,12,37.6,6,6
115,29,0,68,13,38.9,6,7
115,30,0,69,14,38.3,6,8
116,1,1,60,12,25.8,4,8
116,2,1,53,15,25.4,7,8
116,3,1,46,14,24.9,5,9
116,4,1,41,13,27.4,7,6
116,5,1,52,15,28.9,4,11
116,6,1,27,8,25.3,3,5
116,7,1,36,13,23.5,5,8
116,8,1,52,19,26.1,5,14
116,9,1,59,19,27.3,10,9
116,10,1,37,14,27.0,11,3
116,11,1,57,19,27.8,7,12
116,12,1,53,23,25.9,15,8
116,13,1,46,18,24.1,8,10
116,14,1,34,14,26.8,7,7
116,15,1,71,29,22.5,14,15
116,16,1,52,24,24.0,14,10
116,17,1,83,35,27.6,19,16
116,18,1,50,24,27.3,9,15
116,19,1,22,10,29.5,5,5
116,20,1,18,10,25.5,5,5
116,21,1,35,17,23.3,9,8
116,22,1,42,21,27.4,7,14
116,23,1,64,36,25.9,15,21
116,24,1,44,23,24.0,12,11
116,25,1,59,32,27.1,20,12
116,26,1,57,32,27.5,9,23
116,27,1,22,14,23.3,8,6
116,28,1,22,12,25.1,5,7
116,29,1,57,33,26.9,13,20
116,30,1,29,19,26.0,10,9
117,1,1,27,5,24.0,1,4
117,2,1,52,14,24.8,10,4
117,3,1,19,5,23.9,4,1
117,4,1,55,15,27.8,5,10
117,5,1,59,17,25.9,9,8
117,6,1,31,8,26.7,2,6
117,7,1,22,7,24.0,3,4
117,8,1,78,23,27.8,8,15
117,9,1,50,17,24.7,9,8
117,10,1,40,13,23.2,8,5
117,11,1,20,7,25.4,2,5
117,12,1,60,23,23.6,10,13
117,13,1,36,14,25.7,6,8
117,14,1,11,7,27.6,4,3
117,15,1,47,18,29.0,11,7
117,16,1,57,24,26.2,11,13
117,17,1,35,14,25.5,7,7
117,18,1,36,15,22.7,9,6
117,19,1,80,37,27.6,18,19
117,20,1,15,9,27.9,4,5
117,21,1,32,17,22.8,10,7
117,22,1,30,16,27.5,10,6
117,23,1,42,24,24.2,13,11
117,24,1,62,35,21.8,13,22
117,25,1,23,14,26.7,5,9
117,26,1,51,31,25.3,17,14
117,27,1,12,8,22.7,3,5
117,28,1,21,17,23.1,7,10
117,29,1,39,26,28.7,12,14
117,30,1,15,10,23.5,6,4
118,1,0,17,3,77.0,1,2
118,2,0,26,3,77.6,2,1
118,3,0,21,1,75.3,1,0
118,4,0,23,2,80.0,1,1
118,5,0,21,2,78.7,0,2
118,6,0,28,3,74.8,1,2
118,7,0,13,4,76.9,0,4
118,8,0,24,4,73.6,0,4
118,9,0,0,2,77.8,0,2
118,10,0,0,1,75.9,0,1
118,11,0,28,4,78.5,2,2
118,12,0,9,3,74.2,1,2
118,13,0,17,3,73.5,2,1
118,14,0,10,4,79.2,1,3
118,15,0,28,5,90.4,0,5
118,16,0,14,5,76.1,3,2
118,17,0,35,9,76.4,3,6
118,18,0,0,1,76.0,0,1
118,19,0,7,3,76.9,2,1
118,20,0,27,4,70.1,1,3
118,21,0,28,4,76.3,1,3
118,22,0,17,4,74.7,1,3
118,23,0,5,3,79.7,2,1
118,24,0,7,3,76.0,1,2
118,25,0,11,1,74.2,0,1
118,26,0,8,1,75.0,0,1
118,27,0,0,2,74.6,0,2
118,28,0,16,5,78.3,2,3
118,29,0,4,0,77.4,0,0
118,30,0,0,1,78.2,0,1
119,1,0,56,6,76.1,4,2
119,2,0,80,8,75.9,5,3
119,3,0,53,5,78.3,2,3
119,4,0,91,7,75.3,5,2
119,5,0,79,10,78.5,6,4
119,6,0,55,7,74.7,4,3
119,7,0,24,3,76.3,1,2
119,8,0,40,6,75.0,2,4
119,9,0,22,3,75.4,0,3
119,10,0,54,7,74.5,2,5
119,11,0,71,9,75.5,6,3
119,12,0,48,7,76.2,3,4
119,13,0,48,6,77.1,3,3
119,14,0,40,7,76.7,3,4
119,15,0,93,13,76.2,9,4
119,16,0,50,8,78.3,6,2
119,17,0,61,10,73.7,6,4
119,18,0,41,6,79.0,3,3
119,19,0,48,9,78.6,3,6
119,20,0,64,12,74.2,4,8
119,21,0,31,7,79.5,1,6
119,22,0,35,6,79.3,0,6
119,23,0,73,14,78.1,6,8
119,24,0,72,14,79.2,6,8
119,25,0,53,13,76.2,4,9
119,26,0,66,15,80.8,5,10
119,27,0,31,9,76.8,5,4
119,28,0,49,14,77.3,5,9
119,29,0,60,13,77.6,6,7
119,30,0,60,17,80.7,5,12
120,1,0,40,3,50.6,2,1
120,2,0,42,5,50.8,3,2
120,3,0,66,7,49.4,7,0
120,4,0,73,9,50.8,6,3
120,5,0,85,9,47.5,4,5
120,6,0,38,4,48.9,3,1
120,7,0,40,4,52.0,2,2
120,8,0,71,9,53.6,5,4
120,9,0,83,11,50.7,8,3
120,10,0,65,8,51.5,5,3
120,11,0,70,9,50.0,4,5
120,12,0,55,8,50.7,4,4
120,13,0,47,7,50.8,5,2
120,14,0,52,8,52.1,6,2
120,15,0,58,8,51.9,4,4
120,16,0,56,10,47.2,5,5
120,17,0,69,13,47.1,8,5
120,18,0,60,10,48.9,5,5
120,19,0,85,17,54.7,11,6
120,20,0,48,10,47.9,7,3
120,21,0,48,9,52.1,8,1
120,22,0,33,5,51.6,4,1
120,23,0,51,10,50.7,7,3
120,24,0,53,10,49.7,9,1
120,25,0,61,11,51.6,5,6
120,26,0,47,9,49.9,4,5
120,27,0,45,8,51.1,7,1
120,28,0,37,10,49.6,7,3
120,29,0,77,17,48.8,13,4
120,30,0,56,13,50.0,8,5
121,1,0,51,4,37.4,2,2
121,2,0,50,3,34.9,1,2
121,3,0,70,9,34.3,5,4
121,4,0,0,0,36.6,0,0
121,5,0,18,3,31.9,1,2
121,6,0,40,6,34.4,3,3
121,7,0,44,6,36.2,4,2
121,8,0,42,6,38.0,4,2
121,9,0,59,9,37.8,3,6
121,10,0,60,7,35.5,5,2
121,11,0,49,6,39.0,3,3
121,12,0,68,10,36.6,6,4
121,13,0,40,9,38.4,3,6
121,14,0,23,6,38.9,5,1
121,15,0,19,4,29.8,2,2
121,16,0,48,8,34.3,5,3
121,17,0,41,6,35.3,4,2
121,18,0,49,10,36.2,9,1
121,19,0,38,6,35.3,4,2
121,20,0,35,6,38.0,5,1
121,21,0,14,4,37.2,2,2
121,22,0,16,3,34.2,0,3
121,23,0,36,9,34.3,7,2
121,24,0,42,8,33.5,7,1
121,25,0,65,15,35.0,8,7
121,26,0,49,11,36.6,8,3
121,27,0,46,9,37.5,5,4
121,28,0,30,6,36.0,4,2
121,29,0,53,12,39.1,4,8
121,30,0,37,10,38.0,6,4
122,1,0,130,11,41.2,7,4
122,2,0,97,9,39.2,4,5
122,3,0,107,10,39.0,7,3
122,4,0,115,13,35.7,10,3
122,5,0,73,8,37.8,6,2
122,6,0,60,7,42.0,7,0
122,7,0,76,10,33.8,8,2
122,8,0,89,14,36.6,8,6
122,9,0,117,14,36.2,10,4
122,10,0,88,11,37.1,7,4
122,11,0,105,13,34.6,8,5
122,12,0,107,14,36.7,12,2
122,13,0,80,10,33.3,5,5
122,14,0,92,13,39.3,9,4
122,15,0,119,18,37.6,10,8
122,16,0,87,11,39.9,8,3
122,17,0,119,19,41.5,10,9
122,18,0,84,14,34.3,9,5
122,19,0,117,17,38.0,13,4
122,20,0,77,15,37.7,8,7
122,21,0,83,17,34.6,9,8
122,22,0,100,22,40.9,11,11
122,23,0,128,21,37.6,12,9
122,24,0,99,21,35.4,11,10
122,25,0,92,18,38.4,11,7
122,26,0,121,24,33.9,16,8
122,27,0,77,17,38.3,13,4
122,28,0,39,9,42.0,5,4
122,29,0,97,21,36.9,11,10
122,30,0,103,20,37.5,18,2
123,1,0,7,2,36.4,1,1
123,2,0,15,5,36.4,1,4
123,3,0,47,3,32.4,2,1
123,4,0,17,3,33.8,3,0
123,5,0,12,5,34.4,3,2
123,6,0,23,5,38.2,3,2
123,7,0,2,1,35.6,1,0
123,8,0,0,1,35.9,0,1
123,9,0,0,0,36.0,0,0
123,10,0,40,8,37.0,3,5
123,11,0,0,3,35.6,1,2
123,12,0,20,4,31.3,3,1
123,13,0,7,3,33.7,3,0
123,14,0,15,6,33.7,1,5
123,15,0,27,4,40.1,3,1
123,16,0,0,3,37.1,0,3
123,17,0,0,1,37.6,1,0
123,18,0,10,3,36.0,2,1
123,19,0,17,2,33.0,1,1
123,20,0,3,3,38.5,2,1
123,21,0,15,5,33.0,3,2
123,22,0,50,8,34.3,5,3
123,23,0,22,5,36.0,4,1
123,24,0,0,2,36.5,1,1
123,25,0,15,3,32.7,2,1
123,26,0,15,3,34.4,3,0
123,27,0,11,5,33.4,2,3
123,28,0,10,4,35.0,2,2
123,29,0,1,2,37.5,1,1
123,30,0,18,9,36.5,3,6
124,1,0,98,9,53.8,1,8
124,2,0,63,8,53.5,3,5
124,3,0,80,7,54.5,3,4
124,4,0,77,7,55.2,2,5
124,5,0,52,6,51.2,3,3
124,6,0,46,5,53.7,2,3
124,7,0,60,6,52.5,2,4
124,8,0,81,10,51.8,3,7
124,9,0,91,9,54.7,2,7
124,10,0,82,9,53.9,3,6
124,11,0,65,13,51.9,0,13
124,12,0,62,8,47.8,2,6
124,13,0,45,5,51.7,2,3
124,14,0,58,7,53.3,4,3
124,15,0,58,10,48.6,5,5
124,16,0,59,10,53.6,5,5
124,17,0,35,7,53.9,3,4
124,18,0,85,13,53.7,7,6
124,19,0,86,14,51.4,6,8
124,20,0,62,9,52.1,2,7
124,21,0,52,10,51.7,3,7
124,22,0,78,16,52.1,8,8
124,23,0,68,12,50.2,5,7
124,24,0,66,11,53.2,4,7
124,25,0,89,16,51.9,3,13
124,26,0,67,15,54.9,5,10
124,27,0,61,11,52.9,4,7
124,28,0,41,9,53.3,2,7
124,29,0,90,18,51.0,2,16
124,30,0,91,19,50.0,5,14
125,1,0,32,3,26.2,2,1
125,2,0,11,2,18.7,2,0
125,3,0,33,5,23.1,2,3
125,4,0,10,6,24.3,4,2
125,5,0,17,3,22.0,1,2
125,6,0,13,2,23.2,1,1
125,7,0,38,3,23.3,1,2
125,8,0,19,4,25.4,2,2
125,9,0,20,5,20.5,3,2
125,10,0,34,7,25.9,2,5
125,11,0,42,4,23.2,3,1
125,12,0,24,3,23.7,2,1
125,13,0,28,6,25.0,2,4
125,14,0,30,7,21.9,4,3
125,15,0,8,4,19.0,1,3
125,16,0,39,7,26.6,5,2
125,17,0,9,4,22.9,1,3
125,18,0,9,4,23.9,3,1
125,19,0,27,7,25.4,3,4
125,20,0,23,3,22.7,0,3
125,21,0,33,6,23.9,4,2
125,22,0,24,5,23.9,0,5
125,23,0,40,7,25.3,4,3
125,24,0,49,11,22.3,4,7
125,25,0,28,8,21.0,3,5
125,26,0,33,7,27.1,6,1
125,27,0,10,4,21.4,1,3
125,28,0,21,7,20.0,4,3
125,29,0,22,8,23.7,4,4
125,30,0,74,16,23.6,9,7
126,1,0,93,8,58.5,4,4
126,2,0,94,10,58.3,7,3
126,3,0,111,9,63.3,5,4
126,4,0,111,11,59.2,1,10
126,5,0,102,13,59.8,5,8
126,6,0,74,11,56.1,3,8
126,7,0,70,7,56.7,3,4
126,8,0,60,8,56.6,3,5
126,9,0,106,16,61.0,4,12
126,10,0,108,17,58.6,8,9
126,11,0,85,11,60.5,4,7
126,12,0,127,18,56.8,6,12
126,13,0,84,13,57.1,5,8
126,14,0,87,11,61.7,6,5
126,15,0,102,15,69.9,4,11
126,16,0,97,14,61.0,5,9
126,17,0,102,15,61.5,9,6
126,18,0,101,16,59.7,6,10
126,19,0,74,13,58.9,4,9
126,20,0,79,17,57.1,2,15
126,21,0,75,14,59.0,2,12
126,22,0,104,19,58.4,5,14
126,23,0,128,22,54.8,9,13
126,24,0,91,17,51.7,6,11
126,25,0,107,21,57.4,11,10
126,26,0,118,24,58.3,10,14
126,27,0,66,13,57.2,3,10
126,28,0,58,11,57.7,5,6
126,29,0,117,22,59.6,11,11
126,30,0,119,23,58.1,5,18
127,1,1,49,16,69.0,8,8
127,2,1,12,4,68.4,2,2
127,3,1,77,18,68.4,10,8
127,4,1,31,7,67.6,5,2
127,5,1,54,18,69.2,7,11
127,6,1,42,12,69.7,9,3
127,7,1,32,12,69.0,10,2
127,8,1,50,17,67.5,9,8
127,9,1,69,25,67.9,11,14
127,10,1,73,24,68.9,14,10
127,11,1,72,25,66.6,13,12
127,12,1,65,23,68.4,16,7
127,13,1,34,12,70.9,6,6
127,14,1,51,20,68.9,11,9
127,15,1,69,28,72.7,14,14
127,16,1,66,30,69.3,9,21
127,17,1,61,30,69.5,18,12
127,18,1,58,27,70.1,7,20
127,19,1,84,41,68.2,20,21
127,20,1,54,26,68.9,12,14
127,21,1,44,22,71.2,12,10
127,22,1,90,47,65.2,23,24
127,23,1,74,38,71.7,23,15
127,24,1,48,25,68.7,12,13
127,25,1,57,32,70.7,17,15
127,26,1,88,48,67.5,21,27
127,27,1,37,23,69.1,10,13
127,28,1,73,41,71.2,21,20
127,29,1,88,52,70.6,25,27
127,30,1,70,47,71.6,20,27
128,1,1,107,25,24.3,12,13
128,2,1,87,22,23.3,14,8
128,3,1,121,30,27.0,17,13
128,4,1,93,24,23.6,17,7
128,5,1,103,28,25.1,17,11
128,6,1,78,23,23.2,13,10
128,7,1,63,21,24.6,7,14
128,8,1,107,33,22.6,10,23
128,9,1,92,32,24.6,16,16
128,10,1,107,38,19.8,10,28
128,11,1,116,41,21.5,29,12
128,12,1,102,40,24.4,19,21
128,13,1,70,28,25.9,21,7
128,14,1,64,27,24.1,14,13
128,15,1,109,44,26.9,13,31
128,16,1,125,52,23.2,28,24
128,17,1,118,53,23.4,28,25
128,18,1,110,49,23.4,27,22
128,19,1,137,63,28.3,40,23
128,20,1,73,38,24.4,20,18
128,21,1,84,40,28.0,21,19
128,22,1,60,32,23.1,14,18
128,23,1,105,57,27.0,28,29
128,24,1,88,46,23.8,28,18
128,25,1,114,60,25.0,33,27
128,26,1,80,48,23.2,28,20
128,27,1,70,40,25.0,20,20
128,28,1,71,44,22.9,12,32
128,29,1,102,60,26.9,28,32
128,30,1,114,71,24.8,35,36
129,1,0,60,9,78.5,7,2
129,2,0,65,7,76.6,3,4
129,3,0,46,7,72.6,2,5
129,4,0,34,4,76.4,2,2
129,5,0,67,10,71.5,4,6
129,6,0,31,6,71.0,2,4
129,7,0,33,5,75.2,1,4
129,8,0,56,7,76.0,2,5
129,9,0,56,5,74.2,2,3
129,10,0,60,7,74.7,5,2
129,11,0,52,7,72.6,3,4
129,12,0,25,6,77.8,0,6
129,13,0,34,4,78.1,2,2
129,14,0,40,9,74.5,2,7
129,15,0,60,8,64.3,2,6
129,16,0,41,5,77.2,3,2
129,17,0,56,8,75.4,4,4
129,18,0,93,15,73.4,6,9
129,19,0,20,5,76.6,3,2
129,20,0,39,8,74.8,4,4
129,21,0,30,4,73.3,2,2
129,22,0,63,12,73.5,4,8
129,23,0,49,11,70.4,2,9
129,24,0,52,11,73.0,2,9
129,25,0,40,11,76.3,1,10
129,26,0,49,13,75.0,3,10
129,27,0,27,5,74.3,3,2
129,28,0,28,9,71.9,4,5
129,29,0,40,10,77.3,4,6
129,30,0,57,14,74.3,7,7
130,1,0,50,5,47.4,5,0
130,2,0,1,1,47.2,1,0
130,3,0,56,4,50.2,2,2
130,4,0,15,4,48.9,2,2
130,5,0,26,2,45.8,1,1
130,6,0,26,5,51.5,3,2
130,7,0,18,4,49.5,1,3
130,8,0,14,3,47.4,0,3
130,9,0,51,5,44.2,4,1
130,10,0,34,6,50.7,2,4
130,11,0,23,3,42.3,1,2
130,12,0,20,3,47.2,2,1
130,13,0,19,4,49.8,2,2
130,14,0,35,6,49.1,3,3
130,15,0,26,4,41.3,2,2
130,16,0,47,8,46.2,3,5
130,17,0,34,8,47.2,4,4
130,18,0,56,11,46.3,4,7
130,19,0,71,11,47.0,5,6
130,20,0,20,5,46.6,3,2
130,21,0,0,3,47.0,2,1
130,22,0,37,8,51.9,4,4
130,23,0,23,3,44.0,3,0
130,24,0,35,10,48.9,7,3
130,25,0,61,10,49.3,6,4
130,26,0,42,8,47.7,3,5
130,27,0,22,8,46.5,3,5
130,28,0,10,2,49.4,0,2
130,29,0,35,6,48.8,4,2
130,30,0,55,13,46.3,6,7
131,1,0,27,2,22.0,1,1
131,2,0,23,3,22.8,0,3
131,3,0,32,7,20.4,4,3
131,4,0,12,1,22.0,1,0
131,5,0,32,5,21.7,3,2
131,6,0,20,3,21.9,1,2
131,7,0,13,5,20.8,1,4
131,8,0,31,5,20.7,2,3
131,9,0,59,6,21.2,2,4
131,10,0,43,5,21.0,4,1
131,11,0,7,1,22.5,0,1
131,12,0,32,5,21.5,1,4
131,13,0,17,6,22.6,4,2
131,14,0,20,6,20.1,3,3
131,15,0,56,9,17.0,6,3
131,16,0,27,3,23.3,2,1
131,17,0,45,7,19.8,4,3
131,18,0,53,10,22.8,2,8
131,19,0,49,9,20.2,2,7
131,20,0,29,6,19.6,2,4
131,21,0,21,6,22.1,2,4
131,22,0,24,4,20.1,2,2
131,23,0,6,3,20.5,0,3
131,24,0,20,6,25.8,5,1
131,25,0,33,7,20.1,5,2
131,26,0,29,7,19.5,3,4
131,27,0,22,5,22.4,2,3
131,28,0,34,9,20.7,6,3
131,29,0,36,10,20.1,4,6
131,30,0,27,7,22.8,2,5
132,1,0,0,0,20.6,0,0
132,2,0,22,3,18.2,0,3
132,3,0,23,2,18.1,1,1
132,4,0,0,1,20.1,1,0
132,5,0,42,5,20.9,1,4
132,6,0,27,2,21.8,1,1
132,7,0,3,1,22.1,1,0
132,8,0,0,1,17.8,0,1
132,9,0,11,4,23.3,2,2
132,10,0,36,5,21.0,0,5
132,11,0,28,4,20.8,1,3
132,12,0,14,2,19.5,1,1
132,13,0,22,6,21.1,3,3
132,14,0,12,1,15.4,0,1
132,15,0,5,2,13.1,0,2
132,16,0,10,3,17.6,0,3
132,17,0,0,4,21.4,0,4
132,18,0,4,1,19.9,0,1
132,19,0,18,5,22.2,3,2
132,20,0,11,3,21.1,1,2
132,21,0,24,5,22.7,2,3
132,22,0,23,3,16.9,0,3
132,23,0,42,7,17.3,0,7
132,24,0,17,5,24.8,0,5
132,25,0,27,5,16.8,2,3
132,26,0,24,4,20.8,2,2
132,27,0,30,7,20.3,3,4
132,28,0,6,3,19.4,1,2
132,29,0,15,3,20.3,2,1
132,30,0,21,6,18.6,0,6
133,1,0,109,7,50.7,1,6
133,2,0,98,12,51.2,1,11
